fs_time,time,weight,lnV0,beta,phi,rho,k,delta,pi,c,T,E,I,R,V,next_event,next_time
21.0,12.0,0.1,3.786602088736294,4.2816330209145805,1.4066956409886784,0.009421474677266325,4.0,3.764441016439712,384.93651126206964,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.8514016016820984,4.567004844919774,1.8537239514196726,0.01042430719863639,4.0,3.6308852955418542,384.620912190659,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.848325466681667,4.500639867471128,1.6948125470830926,0.010273609596651218,4.0,3.6670210315216316,384.63393601590826,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.66230804312113,4.125649254866455,1.4272012549273612,0.0068839057974181715,4.0,3.910742393842619,389.81531505727656,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.7175755516284785,4.234511015711929,1.510564034486452,0.007881543912511897,4.0,3.8406774073097383,388.300376165818,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.713458654290925,4.419537689668914,1.9341347692204331,0.008212571130029937,4.0,3.7311129276509596,388.25541175971586,10.0,161.0,0.0,0.0,0.0,0.0,0,0.0
21.0,12.0,0.1,3.9821265268025217,5.559233451374922,3.707063195307612,0.011836630160021911,4.0,3.242140478380373,388.4098117065828,10.0,143.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.8579463429383436,4.567700857918211,1.8269549960833316,0.010535955055659161,4.0,3.627782505369821,384.3809768513691,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.8867413067150904,4.716436913998812,2.0748418233073918,0.010881796201715112,4.0,3.5677896889854437,384.6885399961903,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.8095118200703637,4.416797247404619,1.6289833680730037,0.009605477395259058,4.0,3.716900920028577,385.5592185693346,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.786602088736294,4.2816330209145805,1.4066956409886784,0.009421474677266325,4.0,3.764441016439712,384.93651126206964,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.8514016016820984,4.567004844919774,1.8537239514196726,0.01042430719863639,4.0,3.6308852955418542,384.620912190659,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.848325466681667,4.500639867471128,1.6948125470830926,0.010273609596651218,4.0,3.6670210315216316,384.63393601590826,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.66230804312113,4.125649254866455,1.4272012549273612,0.0068839057974181715,4.0,3.910742393842619,389.81531505727656,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.7175755516284785,4.234511015711929,1.510564034486452,0.007881543912511897,4.0,3.8406774073097383,388.300376165818,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.713458654290925,4.419537689668914,1.9341347692204331,0.008212571130029937,4.0,3.7311129276509596,388.25541175971586,10.0,161.0,0.0,0.0,0.0,0.0,0,0.0
21.0,13.0,0.1,3.9821265268025217,5.559233451374922,3.707063195307612,0.011836630160021911,4.0,3.242140478380373,388.4098117065828,10.0,143.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.8579463429383436,4.567700857918211,1.8269549960833316,0.010535955055659161,4.0,3.627782505369821,384.3809768513691,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.8867413067150904,4.716436913998812,2.0748418233073918,0.010881796201715112,4.0,3.5677896889854437,384.6885399961903,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.8095118200703637,4.416797247404619,1.6289833680730037,0.009605477395259058,4.0,3.716900920028577,385.5592185693346,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.786602088736294,4.2816330209145805,1.4066956409886784,0.009421474677266325,4.0,3.764441016439712,384.93651126206964,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.8514016016820984,4.567004844919774,1.8537239514196726,0.01042430719863639,4.0,3.6308852955418542,384.620912190659,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.848325466681667,4.500639867471128,1.6948125470830926,0.010273609596651218,4.0,3.6670210315216316,384.63393601590826,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.66230804312113,4.125649254866455,1.4272012549273612,0.0068839057974181715,4.0,3.910742393842619,389.81531505727656,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.7175755516284785,4.234511015711929,1.510564034486452,0.007881543912511897,4.0,3.8406774073097383,388.300376165818,10.0,166.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.713458654290925,4.419537689668914,1.9341347692204331,0.008212571130029937,4.0,3.7311129276509596,388.25541175971586,10.0,161.0,0.0,0.0,0.0,0.0,0,0.0
21.0,14.0,0.1,3.9821265268025217,5.559233451374922,3.707063195307612,0.011836630160021911,4.0,3.242140478380373,388.4098117065828,10.0,143.0,0.0,0.0,0.0,0.0,0,0.0
